NroFactura;FechaFactura;IdCliente;MontoSinImp;Impuestos;MontoFactura
2357;2015-05-18;11;509.50;135.43;644.93
2358;2015-05-18;26;187.36;49.80;237.16
2359;2015-05-18;37;478.91;127.30;606.21
2360;2015-05-18;79;530.53;141.02;671.55
2361;2015-05-18;17;279.13;74.19;353.32
2362;2015-05-18;19;731.27;194.38;925.65
2363;2015-05-18;80;799.14;212.42;1011.56
2364;2015-05-18;25;642.37;170.75;813.12
2365;2015-05-18;46;655.75;174.31;830.06
2366;2015-05-18;29;276.26;73.43;349.69
2367;2015-05-18;98;265.75;70.63;336.38
2368;2015-05-19;70;272.44;72.41;344.85
2369;2015-05-19;102;541.04;143.82;684.86
2370;2015-05-19;106;545.82;145.09;690.91
2371;2015-05-19;58;195.96;52.09;248.05
2372;2015-05-20;100;99.42;26.42;125.84
2373;2015-05-20;102;354.64;94.27;448.91
2374;2015-05-20;60;790.53;210.14;1000.67
2375;2015-05-20;3;151.99;40.40;192.39
2376;2015-05-21;87;422.51;112.31;534.82
2377;2015-05-21;42;715.97;190.32;906.29
2378;2015-05-21;90;195.96;52.09;248.05
2379;2015-05-21;56;407.22;108.24;515.46
2380;2015-05-21;17;223.69;59.45;283.14
2381;2015-05-22;70;323.10;85.88;408.98
2382;2015-05-22;10;199.79;53.10;252.89
2383;2015-05-22;52;860.31;228.69;1089.00
2384;2015-05-22;100;455.97;121.20;577.17
2385;2015-05-22;90;693.03;184.22;877.25
2386;2015-05-22;19;134.79;35.82;170.61
2387;2015-05-22;96;680.61;180.91;861.52
2388;2015-05-22;59;611.78;162.62;774.40
2389;2015-05-23;58;141.48;37.60;179.08
2390;2015-05-23;32;542.00;144.07;686.07
2391;2015-05-23;80;187.36;49.80;237.16
2392;2015-05-23;39;849.80;225.89;1075.69
2393;2015-05-23;100;144.35;38.36;182.71
2394;2015-05-23;54;630.90;167.70;798.60
2395;2015-05-23;10;365.16;97.06;462.22
2396;2015-05-24;81;449.28;119.42;568.70
2397;2015-05-24;43;349.86;93.00;442.86
2398;2015-05-24;104;560.16;148.90;709.06
2399;2015-05-25;8;244.72;65.04;309.76
2400;2015-05-25;10;541.04;143.82;684.86
2401;2015-05-25;54;692.08;183.96;876.04
2402;2015-05-26;56;166.33;44.21;210.54
2403;2015-05-26;26;236.11;62.76;298.87
2404;2015-05-26;72;371.85;98.84;470.69
2405;2015-05-26;67;425.38;113.07;538.45
2406;2015-05-27;28;656.71;174.56;831.27
2407;2015-05-27;56;286.77;76.23;363.00
2408;2015-05-27;13;584.06;155.25;739.31
2409;2015-05-28;18;766.64;203.78;970.42
2410;2015-05-28;52;824.95;219.28;1044.23
2411;2015-05-28;80;107.07;28.45;135.52
2412;2015-05-28;27;581.19;154.49;735.68
2413;2015-05-28;96;188.32;50.05;238.37
2414;2015-05-28;9;580.24;154.23;734.47
2415;2015-05-28;63;655.75;174.31;830.06
2416;2015-05-29;1;164.42;43.70;208.12
2417;2015-05-29;21;108.02;28.71;136.73
2418;2015-05-29;47;727.44;193.37;920.81
2419;2015-05-29;38;733.18;194.89;928.07
2420;2015-05-29;81;738.92;196.41;935.33
2421;2015-05-29;61;661.49;175.83;837.32
2422;2015-05-29;100;572.59;152.20;724.79
2423;2015-05-29;77;301.11;80.04;381.15
2424;2015-05-29;31;221.77;58.95;280.72
2425;2015-05-29;26;437.81;116.37;554.18
2426;2015-05-29;72;294.42;78.26;372.68
2427;2015-05-29;55;170.16;45.22;215.38
2428;2015-05-30;44;201.70;53.61;255.31
2429;2015-05-30;56;163.46;43.45;206.91
2430;2015-05-30;26;663.40;176.34;839.74
2431;2015-05-31;39;521.93;138.73;660.66
2432;2015-05-31;50;128.10;34.04;162.14
2433;2015-05-31;101;764.72;203.28;968.00
2434;2015-05-31;19;377.59;100.36;477.95
2435;2015-06-01;28;526.71;140.00;666.71
2436;2015-06-01;84;438.76;116.63;555.39
2437;2015-06-01;31;530.53;141.02;671.55
2438;2015-06-02;37;169.20;44.97;214.17
2439;2015-06-02;70;263.83;70.13;333.96
2440;2015-06-02;25;264.79;70.38;335.17
2441;2015-06-02;105;676.78;179.90;856.68
2442;2015-06-03;15;270.52;71.91;342.43
2443;2015-06-03;71;455.01;120.95;575.96
2444;2015-06-03;34;115.67;30.74;146.41
2445;2015-06-03;11;345.08;91.73;436.81
2446;2015-06-04;2;725.53;192.86;918.39
2447;2015-06-04;24;329.79;87.66;417.45
2448;2015-06-05;74;288.69;76.73;365.42
2449;2015-06-05;63;570.68;151.69;722.37
2450;2015-06-05;53;108.98;28.96;137.94
2451;2015-06-05;78;130.01;34.55;164.56
2452;2015-06-06;95;412.95;109.77;522.72
2453;2015-06-06;2;564.94;150.17;715.11
2454;2015-06-07;101;830.68;220.81;1051.49
2455;2015-06-07;97;639.50;169.99;809.49
2456;2015-06-07;16;176.85;47.00;223.85
2457;2015-06-07;82;252.36;67.08;319.44
2458;2015-06-08;82;564.94;150.17;715.11
2459;2015-06-08;62;362.29;96.30;458.59
2460;2015-06-08;34;651.93;173.29;825.22
2461;2015-06-08;97;764.72;203.28;968.00
2462;2015-06-08;74;796.27;211.66;1007.93
2463;2015-06-09;22;395.75;105.19;500.94
2464;2015-06-09;97;103.24;27.44;130.68
2465;2015-06-09;69;563.99;149.91;713.90
2466;2015-06-09;96;135.74;36.08;171.82
2467;2015-06-10;12;577.37;153.47;730.84
2468;2015-06-10;29;815.39;216.74;1032.13
2469;2015-06-10;59;122.36;32.52;154.88
2470;2015-06-10;47;448.32;119.17;567.49
2471;2015-06-10;19;435.90;115.86;551.76
2472;2015-06-10;80;554.43;147.37;701.80
2473;2015-06-10;55;792.45;210.64;1003.09
2474;2015-06-10;31;515.24;136.95;652.19
2475;2015-06-11;58;818.26;217.50;1035.76
2476;2015-06-11;49;827.81;220.05;1047.86
2477;2015-06-11;85;272.44;72.41;344.85
2478;2015-06-11;9;152.95;40.65;193.60
2479;2015-06-12;86;652.88;173.55;826.43
2480;2015-06-12;58;769.50;204.55;974.05
2481;2015-06-12;74;130.96;34.81;165.77
2482;2015-06-12;48;670.09;178.12;848.21
2483;2015-06-13;69;403.39;107.23;510.62
2484;2015-06-13;8;736.05;195.65;931.70
2485;2015-06-13;100;778.11;206.83;984.94
2486;2015-06-13;11;351.78;93.50;445.28
2487;2015-06-13;9;680.61;180.91;861.52
2488;2015-06-13;35;223.69;59.45;283.14
2489;2015-06-14;4;113.76;30.23;143.99
2490;2015-06-15;95;341.26;90.71;431.97
2491;2015-06-15;82;333.61;88.68;422.29
2492;2015-06-15;94;230.38;61.23;291.61
2493;2015-06-16;90;742.74;197.43;940.17
2494;2015-06-17;30;764.72;203.28;968.00
2495;2015-06-17;29;598.40;159.06;757.46
2496;2015-06-18;46;373.76;99.35;473.11
2497;2015-06-18;66;134.79;35.82;170.61
2498;2015-06-18;25;305.89;81.31;387.20
2499;2015-06-18;45;224.64;59.71;284.35
2500;2015-06-18;82;620.38;164.91;785.29
2501;2015-06-19;86;627.08;166.68;793.76
2502;2015-06-19;106;828.77;220.30;1049.07
2503;2015-06-19;36;275.30;73.18;348.48
2504;2015-06-19;69;795.31;211.41;1006.72
2505;2015-06-20;59;310.67;82.58;393.25
2506;2015-06-20;96;401.48;106.72;508.20
2507;2015-06-21;35;669.13;177.87;847.00
2508;2015-06-21;14;616.56;163.89;780.45
2509;2015-06-22;36;455.97;121.20;577.17
2510;2015-06-22;29;198.83;52.85;251.68
2511;2015-06-22;43;157.73;41.92;199.65
2512;2015-06-22;102;662.44;176.09;838.53
2513;2015-06-22;27;703.55;187.01;890.56
2514;2015-06-22;71;773.33;205.56;978.89
2515;2015-06-22;50;245.67;65.30;310.97
2516;2015-06-22;76;206.48;54.88;261.36
2517;2015-06-22;73;391.92;104.18;496.10
2518;2015-06-23;92;782.89;208.10;990.99
2519;2015-06-24;30;237.07;63.01;300.08
2520;2015-06-24;98;723.62;192.35;915.97
2521;2015-06-24;64;410.09;109.00;519.09
2522;2015-06-24;76;155.82;41.41;197.23
2523;2015-06-24;51;687.30;182.69;869.99
2524;2015-06-24;10;334.57;88.93;423.50
2525;2015-06-24;25;345.08;91.73;436.81
2526;2015-06-25;67;127.14;33.79;160.93
2527;2015-06-25;26;315.45;83.85;399.30
2528;2015-06-25;96;489.43;130.09;619.52
2529;2015-06-26;47;679.65;180.66;860.31
2530;2015-06-26;72;730.31;194.13;924.44
2531;2015-06-26;89;351.78;93.50;445.28
2532;2015-06-26;19;473.18;125.77;598.95
2533;2015-06-26;10;528.62;140.51;669.13
2534;2015-06-26;11;145.30;38.62;183.92
2535;2015-06-27;56;840.24;223.35;1063.59
2536;2015-06-27;54;633.77;168.46;802.23
2537;2015-06-27;49;441.63;117.39;559.02
2538;2015-06-27;36;196.92;52.34;249.26
2539;2015-06-27;59;169.20;44.97;214.17
2540;2015-06-28;31;765.68;203.53;969.21
2541;2015-06-28;92;390.97;103.92;494.89
2542;2015-06-28;73;306.85;81.56;388.41
2543;2015-06-28;93;257.14;68.35;325.49
2544;2015-06-28;70;556.34;147.88;704.22
2545;2015-06-28;84;151.99;40.40;192.39
2546;2015-06-28;100;528.62;140.51;669.13
2547;2015-06-28;7;833.55;221.57;1055.12
2548;2015-06-29;4;238.98;63.52;302.50
2549;2015-06-29;21;792.45;210.64;1003.09
2550;2015-06-29;45;280.08;74.45;354.53
2551;2015-06-29;27;531.49;141.27;672.76
2552;2015-06-29;62;750.39;199.46;949.85
2553;2015-06-29;94;753.25;200.23;953.48
2554;2015-06-30;14;780.02;207.34;987.36
2555;2015-06-30;17;844.06;224.37;1068.43
2556;2015-06-30;36;245.67;65.30;310.97
2557;2015-06-30;23;256.19;68.09;324.28
2558;2015-06-30;76;715.97;190.32;906.29
2559;2015-07-01;1;683.47;181.68;865.15
2560;2015-07-01;67;390.01;103.67;493.68
2561;2015-07-01;51;101.33;26.93;128.26
2562;2015-07-02;65;458.84;121.96;580.80
2563;2015-07-02;62;478.91;127.30;606.21
2564;2015-07-02;49;200.74;53.36;254.10
2565;2015-07-02;10;417.73;111.04;528.77
2566;2015-07-03;17;175.89;46.75;222.64
2567;2015-07-03;23;131.92;35.06;166.98
2568;2015-07-03;47;572.59;152.20;724.79
2569;2015-07-03;49;656.71;174.56;831.27
2570;2015-07-03;77;633.77;168.46;802.23
2571;2015-07-04;101;585.02;155.50;740.52
2572;2015-07-04;85;594.57;158.05;752.62
2573;2015-07-04;80;585.02;155.50;740.52
2574;2015-07-04;27;174.93;46.50;221.43
2575;2015-07-04;46;629.94;167.45;797.39
2576;2015-07-05;14;301.11;80.04;381.15
2577;2015-07-05;21;453.10;120.44;573.54
2578;2015-07-05;85;634.72;168.72;803.44
2579;2015-07-05;31;655.75;174.31;830.06
2580;2015-07-05;90;720.75;191.59;912.34
2581;2015-07-06;31;688.25;182.95;871.20
2582;2015-07-06;26;635.68;168.97;804.65
2583;2015-07-06;19;267.66;71.14;338.80
2584;2015-07-07;42;585.97;155.76;741.73
2585;2015-07-07;86;595.53;158.30;753.83
2586;2015-07-07;102;290.60;77.24;367.84
2587;2015-07-07;55;667.22;177.36;844.58
2588;2015-07-07;3;614.65;163.38;778.03
2589;2015-07-07;14;660.53;175.58;836.11
2590;2015-07-08;8;790.53;210.14;1000.67
2591;2015-07-08;37;347.00;92.23;439.23
2592;2015-07-08;78;190.23;50.56;240.79
2593;2015-07-08;53;330.75;87.91;418.66
2594;2015-07-08;5;267.66;71.14;338.80
2595;2015-07-08;34;794.36;211.15;1005.51
2596;2015-07-08;37;672.96;178.88;851.84
2597;2015-07-09;89;594.57;158.05;752.62
2598;2015-07-09;7;298.25;79.27;377.52
2599;2015-07-09;66;184.49;49.04;233.53
2600;2015-07-09;20;851.71;226.40;1078.11
2601;2015-07-09;103;410.09;109.00;519.09
2602;2015-07-09;24;628.99;167.19;796.18
2603;2015-07-10;70;518.10;137.72;655.82
2604;2015-07-10;5;110.89;29.47;140.36
2605;2015-07-10;12;212.21;56.41;268.62
2606;2015-07-10;3;113.76;30.23;143.99
2607;2015-07-10;93;195.96;52.09;248.05
2608;2015-07-10;15;325.01;86.39;411.40
2609;2015-07-10;15;771.42;205.05;976.47
2610;2015-07-10;39;251.41;66.82;318.23
2611;2015-07-10;76;205.52;54.63;260.15
2612;2015-07-10;49;427.29;113.58;540.87
2613;2015-07-10;65;654.80;174.05;828.85
2614;2015-07-11;59;688.25;182.95;871.20
2615;2015-07-11;83;589.80;156.77;746.57
2616;2015-07-11;93;532.44;141.53;673.97
2617;2015-07-11;99;815.39;216.74;1032.13
2618;2015-07-11;80;356.56;94.77;451.33
2619;2015-07-11;26;507.59;134.92;642.51
2620;2015-07-11;65;719.80;191.33;911.13
2621;2015-07-11;4;310.67;82.58;393.25
2622;2015-07-12;79;615.60;163.64;779.24
2623;2015-07-12;106;578.32;153.73;732.05
2624;2015-07-12;85;137.65;36.59;174.24
2625;2015-07-12;47;215.08;57.17;272.25
2626;2015-07-12;94;783.84;208.36;992.20
2627;2015-07-13;74;743.70;197.68;941.38
2628;2015-07-13;48;197.88;52.59;250.47
2629;2015-07-13;16;385.23;102.40;487.63
2630;2015-07-13;70;287.73;76.48;364.21
2631;2015-07-13;33;373.76;99.35;473.11
2632;2015-07-13;18;694.94;184.73;879.67
2633;2015-07-13;29;263.83;70.13;333.96
2634;2015-07-13;48;196.92;52.34;249.26
2635;2015-07-14;55;693.03;184.22;877.25
2636;2015-07-14;10;541.04;143.82;684.86
2637;2015-07-14;45;272.44;72.41;344.85
2638;2015-07-15;2;424.42;112.82;537.24
2639;2015-07-15;57;441.63;117.39;559.02
2640;2015-07-15;32;839.29;223.09;1062.38
2641;2015-07-15;78;141.48;37.60;179.08
2642;2015-07-15;57;419.65;111.54;531.19
2643;2015-07-15;10;787.67;209.37;997.04
2644;2015-07-16;11;374.72;99.60;474.32
2645;2015-07-16;80;486.56;129.33;615.89
2646;2015-07-16;56;678.69;180.41;859.10
2647;2015-07-17;107;175.89;46.75;222.64
2648;2015-07-17;33;773.33;205.56;978.89
2649;2015-07-17;8;698.77;185.74;884.51
2650;2015-07-17;105;546.78;145.34;692.12
2651;2015-07-17;11;752.30;199.97;952.27
2652;2015-07-18;58;293.47;78.00;371.47
2653;2015-07-18;78;749.43;199.21;948.64
2654;2015-07-18;28;131.92;35.06;166.98
2655;2015-07-18;87;349.86;93.00;442.86
2656;2015-07-18;23;196.92;52.34;249.26
2657;2015-07-18;97;816.34;217.00;1033.34
2658;2015-07-19;58;822.08;218.52;1040.60
2659;2015-07-19;88;202.66;53.86;256.52
2660;2015-07-19;64;634.72;168.72;803.44
2661;2015-07-19;95;291.55;77.50;369.05
2662;2015-07-20;11;400.53;106.46;506.99
2663;2015-07-21;94;444.50;118.15;562.65
2664;2015-07-22;71;788.62;209.63;998.25
2665;2015-07-22;103;260.97;69.36;330.33
2666;2015-07-22;28;747.52;198.70;946.22
2667;2015-07-22;33;590.75;157.03;747.78
2668;2015-07-23;15;605.09;160.84;765.93
2669;2015-07-23;64;640.46;170.24;810.70
2670;2015-07-23;15;786.71;209.12;995.83
2671;2015-07-23;77;732.22;194.64;926.86
2672;2015-07-23;72;599.35;159.32;758.67
2673;2015-07-23;77;710.24;188.79;899.03
2674;2015-07-23;85;836.42;222.33;1058.75
2675;2015-07-23;27;368.98;98.08;467.06
2676;2015-07-23;56;139.57;37.09;176.66
2677;2015-07-24;106;120.45;32.01;152.46
2678;2015-07-24;69;151.04;40.14;191.18
2679;2015-07-24;70;707.37;188.03;895.40
2680;2015-07-24;49;684.43;181.93;866.36
2681;2015-07-25;32;442.59;117.64;560.23
2682;2015-07-25;99;116.62;31.00;147.62
2683;2015-07-26;17;531.49;141.27;672.76
2684;2015-07-26;15;330.75;87.91;418.66
2685;2015-07-26;83;567.81;150.93;718.74
2686;2015-07-26;67;198.83;52.85;251.68
2687;2015-07-27;53;433.98;115.36;549.34
2688;2015-07-27;22;312.58;83.09;395.67
2689;2015-07-27;86;764.72;203.28;968.00
2690;2015-07-27;50;99.42;26.42;125.84
2691;2015-07-28;76;368.98;98.08;467.06
2692;2015-07-28;7;390.01;103.67;493.68
2693;2015-07-28;99;660.53;175.58;836.11
2694;2015-07-28;82;657.66;174.82;832.48
2695;2015-07-28;33;494.21;131.36;625.57
2696;2015-07-29;72;436.85;116.12;552.97
2697;2015-07-29;17;531.49;141.27;672.76
2698;2015-07-29;33;790.53;210.14;1000.67
2699;2015-07-30;62;246.63;65.55;312.18
2700;2015-07-30;84;303.03;80.54;383.57
2701;2015-07-30;106;468.40;124.50;592.90
2702;2015-07-30;30;823.99;219.03;1043.02
2703;2015-07-30;60;337.44;89.69;427.13
2704;2015-07-30;56;654.80;174.05;828.85
2705;2015-07-30;58;291.55;77.50;369.05
2706;2015-07-30;107;662.44;176.09;838.53
2707;2015-07-30;90;198.83;52.85;251.68
2708;2015-07-31;18;482.73;128.32;611.05
2709;2015-07-31;20;107.07;28.45;135.52
2710;2015-07-31;50;325.01;86.39;411.40
2711;2015-07-31;38;542.96;144.32;687.28
2712;2015-07-31;49;661.49;175.83;837.32
2713;2015-08-01;93;565.90;150.42;716.32
2714;2015-08-01;99;195.96;52.09;248.05
2715;2015-08-01;33;324.06;86.13;410.19
2716;2015-08-01;107;412.00;109.51;521.51
2717;2015-08-02;7;623.25;165.67;788.92
2718;2015-08-02;49;590.75;157.03;747.78
2719;2015-08-02;106;819.21;217.76;1036.97
2720;2015-08-02;92;406.26;107.99;514.25
2721;2015-08-02;100;726.49;193.11;919.60
2722;2015-08-03;100;111.85;29.72;141.57
2723;2015-08-03;87;358.47;95.28;453.75
2724;2015-08-03;103;147.21;39.13;186.34
2725;2015-08-03;64;718.84;191.08;909.92
2726;2015-08-03;57;796.27;211.66;1007.93
2727;2015-08-03;29;398.62;105.95;504.57
2728;2015-08-03;107;429.20;114.09;543.29
2729;2015-08-03;42;530.53;141.02;671.55
2730;2015-08-04;48;453.10;120.44;573.54
2731;2015-08-04;33;711.19;189.05;900.24
2732;2015-08-04;16;504.72;134.16;638.88
2733;2015-08-04;90;598.40;159.06;757.46
2734;2015-08-04;62;256.19;68.09;324.28
2735;2015-08-05;82;593.62;157.79;751.41
2736;2015-08-05;48;336.48;89.44;425.92
2737;2015-08-06;77;742.74;197.43;940.17
2738;2015-08-06;22;425.38;113.07;538.45
2739;2015-08-06;38;355.60;94.52;450.12
2740;2015-08-06;42;238.98;63.52;302.50
2741;2015-08-07;97;414.87;110.27;525.14
2742;2015-08-07;31;613.69;163.13;776.82
2743;2015-08-07;31;138.61;36.84;175.45
2744;2015-08-07;103;126.18;33.54;159.72
2745;2015-08-07;86;608.91;161.86;770.77
2746;2015-08-08;45;333.61;88.68;422.29
2747;2015-08-08;35;679.65;180.66;860.31
2748;2015-08-08;97;232.29;61.74;294.03
2749;2015-08-08;102;130.96;34.81;165.77
2750;2015-08-08;101;682.52;181.42;863.94
2751;2015-08-08;72;525.75;139.75;665.50
2752;2015-08-08;95;357.51;95.03;452.54
2753;2015-08-09;3;158.68;42.18;200.86
2754;2015-08-09;30;423.47;112.56;536.03
2755;2015-08-10;23;814.43;216.49;1030.92
2756;2015-08-10;43;154.86;41.16;196.02
2757;2015-08-10;51;342.22;90.96;433.18
2758;2015-08-10;106;198.83;52.85;251.68
2759;2015-08-10;80;381.41;101.38;482.79
2760;2015-08-10;68;476.04;126.54;602.58
2761;2015-08-10;99;309.72;82.32;392.04
2762;2015-08-10;71;434.94;115.61;550.55
2763;2015-08-11;79;134.79;35.82;170.61
2764;2015-08-11;80;580.24;154.23;734.47
2765;2015-08-11;29;439.72;116.88;556.60
2766;2015-08-11;50;715.97;190.32;906.29
2767;2015-08-11;29;547.74;145.59;693.33
2768;2015-08-11;98;672.00;178.63;850.63
2769;2015-08-11;81;159.64;42.43;202.07
2770;2015-08-11;98;176.85;47.00;223.85
2771;2015-08-12;86;637.59;169.48;807.07
2772;2015-08-12;53;207.44;55.13;262.57
2773;2015-08-13;2;364.20;96.81;461.01
2774;2015-08-13;20;674.87;179.39;854.26
2775;2015-08-13;101;782.89;208.10;990.99
2776;2015-08-13;80;236.11;62.76;298.87
2777;2015-08-13;75;420.60;111.80;532.40
2778;2015-08-13;58;258.10;68.60;326.70
2779;2015-08-14;69;831.64;221.06;1052.70
2780;2015-08-14;74;298.25;79.27;377.52
2781;2015-08-14;86;659.58;175.32;834.90
2782;2015-08-14;104;222.73;59.20;281.93
2783;2015-08-14;50;200.74;53.36;254.10
2784;2015-08-14;45;332.66;88.42;421.08
2785;2015-08-14;17;372.81;99.09;471.90
2786;2015-08-15;101;237.07;63.01;300.08
2787;2015-08-15;54;611.78;162.62;774.40
2788;2015-08-15;61;186.41;49.54;235.95
2789;2015-08-16;28;721.71;191.84;913.55
2790;2015-08-16;41;807.74;214.71;1022.45
2791;2015-08-16;25;433.98;115.36;549.34
2792;2015-08-16;59;429.20;114.09;543.29
2793;2015-08-17;100;708.33;188.28;896.61
2794;2015-08-17;15;779.06;207.09;986.15
2795;2015-08-17;34;747.52;198.70;946.22
2796;2015-08-17;25;455.01;120.95;575.96
2797;2015-08-18;59;347.95;92.49;440.44
2798;2015-08-18;82;841.20;223.60;1064.80
2799;2015-08-18;47;845.98;224.87;1070.85
2800;2015-08-18;75;607.96;161.60;769.56
2801;2015-08-18;39;566.85;150.68;717.53
2802;2015-08-18;68;859.36;228.43;1087.79
2803;2015-08-18;45;163.46;43.45;206.91
2804;2015-08-18;66;575.46;152.96;728.42
2805;2015-08-18;47;460.75;122.47;583.22
2806;2015-08-19;85;656.71;174.56;831.27
2807;2015-08-19;106;851.71;226.40;1078.11
2808;2015-08-19;27;525.75;139.75;665.50
2809;2015-08-19;61;459.79;122.22;582.01
2810;2015-08-20;21;448.32;119.17;567.49
2811;2015-08-20;106;685.39;182.18;867.57
2812;2015-08-20;99;314.50;83.59;398.09
2813;2015-08-20;3;706.42;187.77;894.19
2814;2015-08-20;43;659.58;175.32;834.90
2815;2015-08-20;36;788.62;209.63;998.25
2816;2015-08-20;14;798.18;212.17;1010.35
2817;2015-08-21;18;433.98;115.36;549.34
2818;2015-08-21;6;703.55;187.01;890.56
2819;2015-08-21;53;518.10;137.72;655.82
2820;2015-08-21;27;265.75;70.63;336.38
2821;2015-08-21;72;845.98;224.87;1070.85
2822;2015-08-21;80;482.73;128.32;611.05
2823;2015-08-22;22;356.56;94.77;451.33
2824;2015-08-22;87;543.91;144.58;688.49
2825;2015-08-23;68;271.48;72.16;343.64
2826;2015-08-23;39;559.21;148.64;707.85
2827;2015-08-23;3;492.29;130.86;623.15
2828;2015-08-23;69;486.56;129.33;615.89
2829;2015-08-24;63;643.33;171.00;814.33
2830;2015-08-24;107;535.31;142.29;677.60
2831;2015-08-24;2;134.79;35.82;170.61
2832;2015-08-24;46;229.42;60.98;290.40
2833;2015-08-24;101;377.59;100.36;477.95
2834;2015-08-24;57;740.83;196.92;937.75
2835;2015-08-24;90;575.46;152.96;728.42
2836;2015-08-24;25;247.58;65.81;313.39
2837;2015-08-25;53;732.22;194.64;926.86
2838;2015-08-25;11;715.02;190.06;905.08
2839;2015-08-25;36;667.22;177.36;844.58
2840;2015-08-25;31;684.43;181.93;866.36
2841;2015-08-26;55;829.73;220.55;1050.28
2842;2015-08-26;94;676.78;179.90;856.68
2843;2015-08-26;73;363.25;96.55;459.80
2844;2015-08-26;48;275.30;73.18;348.48
2845;2015-08-26;78;776.20;206.32;982.52
2846;2015-08-27;14;118.54;31.50;150.04
2847;2015-08-27;20;208.39;55.39;263.78
2848;2015-08-28;79;717.89;190.82;908.71
2849;2015-08-28;100;672.96;178.88;851.84
2850;2015-08-28;83;508.54;135.18;643.72
2851;2015-08-28;84;156.77;41.67;198.44
2852;2015-08-28;20;601.27;159.82;761.09
2853;2015-08-28;65;448.32;119.17;567.49
2854;2015-08-28;105;503.76;133.91;637.67
2855;2015-08-29;10;604.13;160.59;764.72
2856;2015-08-29;103;199.79;53.10;252.89
2857;2015-08-29;70;682.52;181.42;863.94
2858;2015-08-29;59;493.25;131.11;624.36
2859;2015-08-30;48;461.70;122.73;584.43
2860;2015-08-30;89;325.97;86.64;412.61
2861;2015-08-30;56;282.95;75.21;358.16
2862;2015-08-30;101;471.26;125.27;596.53
2863;2015-08-31;40;698.77;185.74;884.51
2864;2015-08-31;4;769.50;204.55;974.05
2865;2015-08-31;30;554.43;147.37;701.80
2866;2015-08-31;24;519.06;137.97;657.03
2867;2015-08-31;1;491.34;130.60;621.94
2868;2015-08-31;48;276.26;73.43;349.69
2869;2015-09-01;70;745.61;198.19;943.80
2870;2015-09-01;91;623.25;165.67;788.92
2871;2015-09-01;46;779.06;207.09;986.15
2872;2015-09-01;85;840.24;223.35;1063.59
2873;2015-09-02;16;125.23;33.28;158.51
2874;2015-09-02;91;251.41;66.82;318.23
2875;2015-09-02;51;808.70;214.96;1023.66
2876;2015-09-02;100;714.06;189.81;903.87
2877;2015-09-02;53;732.22;194.64;926.86
2878;2015-09-02;3;754.21;200.48;954.69
2879;2015-09-02;72;672.96;178.88;851.84
2880;2015-09-02;37;541.04;143.82;684.86
2881;2015-09-03;19;220.82;58.69;279.51
2882;2015-09-03;88;671.05;178.37;849.42
2883;2015-09-03;30;622.30;165.41;787.71
2884;2015-09-03;96;195.01;51.83;246.84
2885;2015-09-03;98;721.71;191.84;913.55
2886;2015-09-03;61;754.21;200.48;954.69
2887;2015-09-03;40;702.59;186.76;889.35
2888;2015-09-04;97;489.43;130.09;619.52
2889;2015-09-04;74;744.65;197.94;942.59
2890;2015-09-04;87;560.16;148.90;709.06
2891;2015-09-04;68;610.83;162.36;773.19
2892;2015-09-04;48;364.20;96.81;461.01
2893;2015-09-04;38;535.31;142.29;677.60
2894;2015-09-05;92;159.64;42.43;202.07
2895;2015-09-05;75;413.91;110.02;523.93
2896;2015-09-05;102;390.01;103.67;493.68
2897;2015-09-05;40;377.59;100.36;477.95
2898;2015-09-05;9;687.30;182.69;869.99
2899;2015-09-05;75;134.79;35.82;170.61
2900;2015-09-05;8;110.89;29.47;140.36
2901;2015-09-06;15;551.56;146.61;698.17
2902;2015-09-06;30;208.39;55.39;263.78
2903;2015-09-06;102;726.49;193.11;919.60
2904;2015-09-06;21;268.61;71.40;340.01
2905;2015-09-06;85;114.71;30.49;145.20
2906;2015-09-07;99;795.31;211.41;1006.72
2907;2015-09-08;5;756.12;200.99;957.11
2908;2015-09-08;24;703.55;187.01;890.56
2909;2015-09-08;30;694.94;184.73;879.67
2910;2015-09-08;68;595.53;158.30;753.83
2911;2015-09-09;31;711.19;189.05;900.24
2912;2015-09-09;6;710.24;188.79;899.03
2913;2015-09-09;30;401.48;106.72;508.20
2914;2015-09-09;41;325.97;86.64;412.61
2915;2015-09-09;89;165.38;43.95;209.33
2916;2015-09-10;23;667.22;177.36;844.58
2917;2015-09-10;31;637.59;169.48;807.07
2918;2015-09-10;53;768.55;204.29;972.84
2919;2015-09-10;41;743.70;197.68;941.38
2920;2015-09-11;73;831.64;221.06;1052.70
2921;2015-09-11;63;423.47;112.56;536.03
2922;2015-09-11;80;344.13;91.47;435.60
2923;2015-09-11;42;597.44;158.81;756.25
2924;2015-09-11;67;761.86;202.51;964.37
2925;2015-09-11;72;669.13;177.87;847.00
2926;2015-09-11;22;779.06;207.09;986.15
2927;2015-09-12;63;705.46;187.52;892.98
2928;2015-09-12;40;734.14;195.14;929.28
2929;2015-09-12;2;444.50;118.15;562.65
2930;2015-09-12;26;108.98;28.96;137.94
2931;2015-09-12;85;111.85;29.72;141.57
2932;2015-09-13;31;514.28;136.70;650.98
2933;2015-09-13;4;402.44;106.97;509.41
2934;2015-09-14;82;807.74;214.71;1022.45
2935;2015-09-14;99;792.45;210.64;1003.09
